date,source_country_iso3,source_country_name,source_currency_code,market_segment,year,month,monthly_tourist_arrivals,monthly_arrivals_available_flag,monthly_myr_per_source_currency,target_missing_flag,model_row_status
2023-08-27,KOR,South Korea,KRW,Non-ASEAN,2023,8,44537,1,0.0035,0,Training eligible
2023-08-27,MMR,Myanmar,MMK,ASEAN,2023,8,7975,1,0.0022,0,Training eligible
2023-08-27,NPL,Nepal,NPR,Non-ASEAN,2023,8,1825,1,0.0348,0,Training eligible
2023-08-27,PAK,Pakistan,PKR,Non-ASEAN,2023,8,9579,1,0.0157,0,Training eligible
2023-08-27,PHL,Philippines,PHP,ASEAN,2023,8,31777,1,0.0819,0,Training eligible
2023-08-27,SGP,Singapore,SGD,ASEAN,2023,8,612048,1,3.4125,0,Training eligible
2023-08-27,THA,Thailand,THB,ASEAN,2023,8,116840,1,0.1316,0,Training eligible
2023-08-27,TWN,Taiwan,TWD,Non-ASEAN,2023,8,32738,1,0.1448,0,Training eligible
2023-08-27,USA,United States,USD,Non-ASEAN,2023,8,18734,1,4.608,0,Training eligible
2023-08-27,VNM,Vietnam,VND,ASEAN,2023,8,38159,1,0.0002,0,Training eligible
2023-08-28,AUS,Australia,AUD,Non-ASEAN,2023,8,23949,1,2.9918,0,Training eligible
2023-08-28,BGD,Bangladesh,BDT,Non-ASEAN,2023,8,12697,1,0.04209757,0,Training eligible
2023-08-28,BRN,Brunei,BND,ASEAN,2023,8,60722,1,3.4125,0,Training eligible
2023-08-28,CHN,China,CNY,Non-ASEAN,2023,8,187749,1,0.6356,0,Training eligible
2023-08-28,DEU,Germany,EUR,Non-ASEAN,2023,8,11327,1,5.0287,0,Training eligible
2023-08-28,FRA,France,EUR,Non-ASEAN,2023,8,16186,1,5.0287,0,Training eligible
2023-08-28,GBR,United Kingdom,GBP,Non-ASEAN,2023,8,27547,1,5.8566,0,Training eligible
2023-08-28,IDN,Indonesia,IDR,ASEAN,2023,8,241835,1,0.0003,0,Training eligible
2023-08-28,IND,India,INR,Non-ASEAN,2023,8,58517,1,0.0556,0,Training eligible
2023-08-28,JPN,Japan,JPY,Non-ASEAN,2023,8,31485,1,0.0318,0,Training eligible
2023-08-28,KOR,South Korea,KRW,Non-ASEAN,2023,8,44537,1,0.0035,0,Training eligible
2023-08-28,MMR,Myanmar,MMK,ASEAN,2023,8,7975,1,0.0022,0,Training eligible
2023-08-28,NPL,Nepal,NPR,Non-ASEAN,2023,8,1825,1,0.0348,0,Training eligible
2023-08-28,PAK,Pakistan,PKR,Non-ASEAN,2023,8,9579,1,0.0157,0,Training eligible
2023-08-28,PHL,Philippines,PHP,ASEAN,2023,8,31777,1,0.0819,0,Training eligible
2023-08-28,SGP,Singapore,SGD,ASEAN,2023,8,612048,1,3.4125,0,Training eligible
2023-08-28,THA,Thailand,THB,ASEAN,2023,8,116840,1,0.1316,0,Training eligible
2023-08-28,TWN,Taiwan,TWD,Non-ASEAN,2023,8,32738,1,0.1448,0,Training eligible
2023-08-28,USA,United States,USD,Non-ASEAN,2023,8,18734,1,4.608,0,Training eligible
2023-08-28,VNM,Vietnam,VND,ASEAN,2023,8,38159,1,0.0002,0,Training eligible
2023-08-29,AUS,Australia,AUD,Non-ASEAN,2023,8,23949,1,2.9918,0,Training eligible
2023-08-29,BGD,Bangladesh,BDT,Non-ASEAN,2023,8,12697,1,0.04209757,0,Training eligible
2023-08-29,BRN,Brunei,BND,ASEAN,2023,8,60722,1,3.4125,0,Training eligible
2023-08-29,CHN,China,CNY,Non-ASEAN,2023,8,187749,1,0.6356,0,Training eligible
2023-08-29,DEU,Germany,EUR,Non-ASEAN,2023,8,11327,1,5.0287,0,Training eligible
2023-08-29,FRA,France,EUR,Non-ASEAN,2023,8,16186,1,5.0287,0,Training eligible
2023-08-29,GBR,United Kingdom,GBP,Non-ASEAN,2023,8,27547,1,5.8566,0,Training eligible
2023-08-29,IDN,Indonesia,IDR,ASEAN,2023,8,241835,1,0.0003,0,Training eligible
2023-08-29,IND,India,INR,Non-ASEAN,2023,8,58517,1,0.0556,0,Training eligible
2023-08-29,JPN,Japan,JPY,Non-ASEAN,2023,8,31485,1,0.0318,0,Training eligible
2023-08-29,KOR,South Korea,KRW,Non-ASEAN,2023,8,44537,1,0.0035,0,Training eligible
2023-08-29,MMR,Myanmar,MMK,ASEAN,2023,8,7975,1,0.0022,0,Training eligible
2023-08-29,NPL,Nepal,NPR,Non-ASEAN,2023,8,1825,1,0.0348,0,Training eligible
2023-08-29,PAK,Pakistan,PKR,Non-ASEAN,2023,8,9579,1,0.0157,0,Training eligible
2023-08-29,PHL,Philippines,PHP,ASEAN,2023,8,31777,1,0.0819,0,Training eligible
2023-08-29,SGP,Singapore,SGD,ASEAN,2023,8,612048,1,3.4125,0,Training eligible
2023-08-29,THA,Thailand,THB,ASEAN,2023,8,116840,1,0.1316,0,Training eligible
2023-08-29,TWN,Taiwan,TWD,Non-ASEAN,2023,8,32738,1,0.1448,0,Training eligible
2023-08-29,USA,United States,USD,Non-ASEAN,2023,8,18734,1,4.608,0,Training eligible
2023-08-29,VNM,Vietnam,VND,ASEAN,2023,8,38159,1,0.0002,0,Training eligible
2023-08-30,AUS,Australia,AUD,Non-ASEAN,2023,8,23949,1,2.9918,0,Training eligible
2023-08-30,BGD,Bangladesh,BDT,Non-ASEAN,2023,8,12697,1,0.04209757,0,Training eligible
2023-08-30,BRN,Brunei,BND,ASEAN,2023,8,60722,1,3.4125,0,Training eligible
2023-08-30,CHN,China,CNY,Non-ASEAN,2023,8,187749,1,0.6356,0,Training eligible
2023-08-30,DEU,Germany,EUR,Non-ASEAN,2023,8,11327,1,5.0287,0,Training eligible
2023-08-30,FRA,France,EUR,Non-ASEAN,2023,8,16186,1,5.0287,0,Training eligible
2023-08-30,GBR,United Kingdom,GBP,Non-ASEAN,2023,8,27547,1,5.8566,0,Training eligible
2023-08-30,IDN,Indonesia,IDR,ASEAN,2023,8,241835,1,0.0003,0,Training eligible
2023-08-30,IND,India,INR,Non-ASEAN,2023,8,58517,1,0.0556,0,Training eligible
2023-08-30,JPN,Japan,JPY,Non-ASEAN,2023,8,31485,1,0.0318,0,Training eligible
2023-08-30,KOR,South Korea,KRW,Non-ASEAN,2023,8,44537,1,0.0035,0,Training eligible
2023-08-30,MMR,Myanmar,MMK,ASEAN,2023,8,7975,1,0.0022,0,Training eligible
2023-08-30,NPL,Nepal,NPR,Non-ASEAN,2023,8,1825,1,0.0348,0,Training eligible
2023-08-30,PAK,Pakistan,PKR,Non-ASEAN,2023,8,9579,1,0.0157,0,Training eligible
2023-08-30,PHL,Philippines,PHP,ASEAN,2023,8,31777,1,0.0819,0,Training eligible
2023-08-30,SGP,Singapore,SGD,ASEAN,2023,8,612048,1,3.4125,0,Training eligible
2023-08-30,THA,Thailand,THB,ASEAN,2023,8,116840,1,0.1316,0,Training eligible
2023-08-30,TWN,Taiwan,TWD,Non-ASEAN,2023,8,32738,1,0.1448,0,Training eligible
2023-08-30,USA,United States,USD,Non-ASEAN,2023,8,18734,1,4.608,0,Training eligible
2023-08-30,VNM,Vietnam,VND,ASEAN,2023,8,38159,1,0.0002,0,Training eligible
2023-08-31,AUS,Australia,AUD,Non-ASEAN,2023,8,23949,1,2.9918,0,Training eligible
2023-08-31,BGD,Bangladesh,BDT,Non-ASEAN,2023,8,12697,1,0.04209757,0,Training eligible
2023-08-31,BRN,Brunei,BND,ASEAN,2023,8,60722,1,3.4125,0,Training eligible
2023-08-31,CHN,China,CNY,Non-ASEAN,2023,8,187749,1,0.6356,0,Training eligible
2023-08-31,DEU,Germany,EUR,Non-ASEAN,2023,8,11327,1,5.0287,0,Training eligible
2023-08-31,FRA,France,EUR,Non-ASEAN,2023,8,16186,1,5.0287,0,Training eligible
2023-08-31,GBR,United Kingdom,GBP,Non-ASEAN,2023,8,27547,1,5.8566,0,Training eligible
2023-08-31,IDN,Indonesia,IDR,ASEAN,2023,8,241835,1,0.0003,0,Training eligible
2023-08-31,IND,India,INR,Non-ASEAN,2023,8,58517,1,0.0556,0,Training eligible
2023-08-31,JPN,Japan,JPY,Non-ASEAN,2023,8,31485,1,0.0318,0,Training eligible
2023-08-31,KOR,South Korea,KRW,Non-ASEAN,2023,8,44537,1,0.0035,0,Training eligible
2023-08-31,MMR,Myanmar,MMK,ASEAN,2023,8,7975,1,0.0022,0,Training eligible
2023-08-31,NPL,Nepal,NPR,Non-ASEAN,2023,8,1825,1,0.0348,0,Training eligible
2023-08-31,PAK,Pakistan,PKR,Non-ASEAN,2023,8,9579,1,0.0157,0,Training eligible
2023-08-31,PHL,Philippines,PHP,ASEAN,2023,8,31777,1,0.0819,0,Training eligible
2023-08-31,SGP,Singapore,SGD,ASEAN,2023,8,612048,1,3.4125,0,Training eligible
2023-08-31,THA,Thailand,THB,ASEAN,2023,8,116840,1,0.1316,0,Training eligible
2023-08-31,TWN,Taiwan,TWD,Non-ASEAN,2023,8,32738,1,0.1448,0,Training eligible
2023-08-31,USA,United States,USD,Non-ASEAN,2023,8,18734,1,4.608,0,Training eligible
2023-08-31,VNM,Vietnam,VND,ASEAN,2023,8,38159,1,0.0002,0,Training eligible
2023-09-01,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-01,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-01,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-01,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-01,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-01,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-01,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-01,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-01,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-01,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-01,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-01,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-01,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-01,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-01,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-01,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-01,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-01,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-01,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-01,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-02,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-02,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-02,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-02,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-02,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-02,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-02,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-02,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-02,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-02,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-02,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-02,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-02,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-02,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-02,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-02,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-02,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-02,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-02,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-02,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-03,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-03,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-03,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-03,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-03,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-03,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-03,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-03,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-03,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-03,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-03,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-03,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-03,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-03,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-03,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-03,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-03,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-03,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-03,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-03,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-04,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-04,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-04,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-04,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-04,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-04,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-04,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-04,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-04,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-04,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-04,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-04,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-04,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-04,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-04,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-04,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-04,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-04,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-04,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-04,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-05,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-05,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-05,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-05,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-05,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-05,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-05,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-05,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-05,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-05,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-05,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-05,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-05,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-05,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-05,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-05,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-05,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-05,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-05,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-05,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-06,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-06,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-06,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-06,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-06,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-06,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-06,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-06,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-06,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-06,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-06,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-06,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-06,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-06,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-06,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-06,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-06,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-06,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-06,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-06,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-07,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-07,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-07,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-07,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-07,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-07,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-07,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-07,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-07,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-07,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-07,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-07,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-07,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-07,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-07,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-07,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-07,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-07,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-07,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-07,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-08,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-08,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-08,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-08,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-08,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-08,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-08,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-08,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-08,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-08,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-08,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-08,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-08,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-08,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-08,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-08,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-08,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-08,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-08,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-08,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-09,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-09,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-09,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-09,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-09,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-09,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
2023-09-09,GBR,United Kingdom,GBP,Non-ASEAN,2023,9,20138,1,5.8125,0,Training eligible
2023-09-09,IDN,Indonesia,IDR,ASEAN,2023,9,255274,1,0.0003,0,Training eligible
2023-09-09,IND,India,INR,Non-ASEAN,2023,9,75911,1,0.0564,0,Training eligible
2023-09-09,JPN,Japan,JPY,Non-ASEAN,2023,9,23735,1,0.0317,0,Training eligible
2023-09-09,KOR,South Korea,KRW,Non-ASEAN,2023,9,31075,1,0.0035,0,Training eligible
2023-09-09,MMR,Myanmar,MMK,ASEAN,2023,9,8868,1,0.0022,0,Training eligible
2023-09-09,NPL,Nepal,NPR,Non-ASEAN,2023,9,2128,1,0.0352,0,Training eligible
2023-09-09,PAK,Pakistan,PKR,Non-ASEAN,2023,9,9385,1,0.0157,0,Training eligible
2023-09-09,PHL,Philippines,PHP,ASEAN,2023,9,30317,1,0.0824,0,Training eligible
2023-09-09,SGP,Singapore,SGD,ASEAN,2023,9,745554,1,3.4339,0,Training eligible
2023-09-09,THA,Thailand,THB,ASEAN,2023,9,122092,1,0.1308,0,Training eligible
2023-09-09,TWN,Taiwan,TWD,Non-ASEAN,2023,9,26521,1,0.1461,0,Training eligible
2023-09-09,USA,United States,USD,Non-ASEAN,2023,9,18284,1,4.6795,0,Training eligible
2023-09-09,VNM,Vietnam,VND,ASEAN,2023,9,28711,1,0.0002,0,Training eligible
2023-09-10,AUS,Australia,AUD,Non-ASEAN,2023,9,33459,1,3.0066,0,Training eligible
2023-09-10,BGD,Bangladesh,BDT,Non-ASEAN,2023,9,10428,1,0.042552514,0,Training eligible
2023-09-10,BRN,Brunei,BND,ASEAN,2023,9,51948,1,3.4339,0,Training eligible
2023-09-10,CHN,China,CNY,Non-ASEAN,2023,9,158286,1,0.6414,0,Training eligible
2023-09-10,DEU,Germany,EUR,Non-ASEAN,2023,9,9720,1,5.0043,0,Training eligible
2023-09-10,FRA,France,EUR,Non-ASEAN,2023,9,8271,1,5.0043,0,Training eligible
